filepath,label,split,group_id,source_group,sha256,dhash,source_folder
dataset/glass/glass3.jpg,glass_bottle,test,file:dataset/glass/glass3.jpg,file:dataset/glass/glass3.jpg,0b3aad79e2f0cd38d038386947500132cbc9693b34576ecfc9f2c0e33d90125c,bfff77f7f7ffffff,glass
dataset/glass/glass30.jpg,glass_bottle,test,file:dataset/glass/glass30.jpg,file:dataset/glass/glass30.jpg,d0c85bea887f625ee9a5e2625d559516ec471a7e94d5b2d52b2abbde1b19b299,fffbf9f9f9797939,glass
dataset/glass/glass303.jpg,glass_bottle,test,file:dataset/glass/glass303.jpg,file:dataset/glass/glass303.jpg,dc0a40bc54fa0a39ab2cdea6dacd091c16904f6899e42e07515a3bf6e18216e4,bb9b83c196f9f93f,glass
dataset/glass/glass312.jpg,glass_bottle,test,file:dataset/glass/glass312.jpg,file:dataset/glass/glass312.jpg,83cdedb5bd0cdafa92fc5dc81430bdc3a00b508d32008abde5d408dc024c4a62,737b69e9f9797933,glass
dataset/glass/glass314.jpg,glass_bottle,test,file:dataset/glass/glass314.jpg,file:dataset/glass/glass314.jpg,164810ae1e213437a55f4ea5b91ee15778f979837ed5a93f4047620062744e63,8f87c7e140c0e0fc,glass
dataset/glass/glass348.jpg,glass_bottle,test,file:dataset/glass/glass348.jpg,file:dataset/glass/glass348.jpg,90ba6d92f026bdfc05d80705b3cec0a0ff8e71dda7f52a8acd247e2760fc05b5,fbfec2d2dafcfd9f,glass
dataset/glass/glass351.jpg,glass_bottle,test,file:dataset/glass/glass351.jpg,file:dataset/glass/glass351.jpg,a9651b6a9339df4f29eab974ef39b088c3aee497cac561c64a411b01d98c7d16,7cfedfaf3effffff,glass
dataset/glass/glass354.jpg,glass_bottle,test,file:dataset/glass/glass354.jpg,file:dataset/glass/glass354.jpg,6d2b60249550673aa6cc9c073b0e7607511cb9d66150e3cc10eeda988d0b42ed,f3e7fffeec9fffff,glass
dataset/glass/glass358.jpg,glass_bottle,test,file:dataset/glass/glass358.jpg,file:dataset/glass/glass358.jpg,1f19da5bc22ec90742e10f675f9aff57756e7c51ea439530444f71e778169dc2,e0f8f8fefefef8f9,glass
dataset/glass/glass367.jpg,glass_bottle,test,file:dataset/glass/glass367.jpg,file:dataset/glass/glass367.jpg,8f68e5162d9ffc13d14b8c7063ebd9bf07dde10a99a02a2275cd9a98902c3d3f,fffffcd8f9ff7f7f,glass
dataset/glass/glass369.jpg,glass_bottle,test,file:dataset/glass/glass369.jpg,file:dataset/glass/glass369.jpg,d7e92c0bf35bbd89e620301bbb9418c4dd402514da897fe341f523b8ca82e5c5,ffffdfcfe7fbffff,glass
dataset/glass/glass387.jpg,glass_bottle,test,file:dataset/glass/glass387.jpg,file:dataset/glass/glass387.jpg,862a9c730b456b44b4b78d0f36b7433c05fef70911756a62a32cf5918484b013,07fcd8dcfcf4fcfd,glass
dataset/glass/glass390.jpg,glass_bottle,test,file:dataset/glass/glass390.jpg,file:dataset/glass/glass390.jpg,d7a3a28f5267c6ff29a10be760c053ad8c4c66a3da554ec52db4464447171c1b,fffffdf1f0ececca,glass
dataset/glass/glass40.jpg,glass_bottle,test,file:dataset/glass/glass40.jpg,file:dataset/glass/glass40.jpg,c786a9a24df9030b543d55d5b37688fc6bb61188f90f82893f2dc021c02467b0,cc99b3f3f2f0e0c3,glass
dataset/glass/glass402.jpg,glass_bottle,test,file:dataset/glass/glass402.jpg,file:dataset/glass/glass402.jpg,4a2ff79b97102f8d295b0455b2c5587909f2e64ab9df7a47dd8ae9b9c41a4980,797969ec7c74747c,glass
dataset/glass/glass403.jpg,glass_bottle,test,file:dataset/glass/glass403.jpg,file:dataset/glass/glass403.jpg,5f95dd2522f31bfb2ad3b1c5c304983780c35691c4d1a9a3315deb3b54900dae,fffdffeee7d3edf7,glass
dataset/glass/glass409.jpg,glass_bottle,test,file:dataset/glass/glass409.jpg,file:dataset/glass/glass409.jpg,f8c7ab3bebc752ff423246f0aace0b8c1c6ad4016cebf841b9c50260d8ade3c3,cfe1e8ece47c3f1f,glass
dataset/glass/glass410.jpg,glass_bottle,test,file:dataset/glass/glass410.jpg,file:dataset/glass/glass410.jpg,569b966e1bcbfe5a07566b18a1456ff5eff849110327650f0f8f5e68f37fd182,07071d7ccf9dbdbb,glass
dataset/glass/glass413.jpg,glass_bottle,test,file:dataset/glass/glass413.jpg,file:dataset/glass/glass413.jpg,ca9825e95dcf5a0714175ca6ec0f441d495d82ce0e1c4f612d3ed064d38866f8,0301a59cf67e7e1f,glass
dataset/glass/glass419.jpg,glass_bottle,test,file:dataset/glass/glass419.jpg,file:dataset/glass/glass419.jpg,5d772c50c048803766142cefc680593d41e81f576cec0b8c42854a0c1e89144f,03e3d1f9c9e9f373,glass
dataset/glass/glass42.jpg,glass_bottle,test,file:dataset/glass/glass42.jpg,file:dataset/glass/glass42.jpg,b2f6fc320df5a2e21f07e4a7dc8927e99c505c2630ed036ef4fce8f1156600e4,e0d09480ced6e2e2,glass
dataset/glass/glass421.jpg,glass_bottle,test,file:dataset/glass/glass421.jpg,file:dataset/glass/glass421.jpg,ebbc05cd7d605f2d2354f176e7f353af33d523a983187d8c5911d48505348e22,33706078fe7f7f7f,glass
dataset/glass/glass432.jpg,glass_bottle,test,file:dataset/glass/glass432.jpg,file:dataset/glass/glass432.jpg,4dc22ad211981dcd187eeaa8592aa7426ae31aaef0852c1e79d6033557ce410c,ffffe7c3d1f87c3e,glass
dataset/glass/glass436.jpg,glass_bottle,test,file:dataset/glass/glass436.jpg,file:dataset/glass/glass436.jpg,37a4389fd332b9872644bc5c4d8a44fcd1e3378878ff6cf201d70b659735cfc6,f57dfdfdfdf97d79,glass
dataset/glass/glass443.jpg,glass_bottle,test,file:dataset/glass/glass443.jpg,file:dataset/glass/glass443.jpg,885704e55d2f6b3c3e73341d810f660543cd944112c0a8ed69b9dcab7464597a,fffff8f4e5feeb62,glass
dataset/glass/glass447.jpg,glass_bottle,test,file:dataset/glass/glass447.jpg,file:dataset/glass/glass447.jpg,a2ba78c23d76980675666183992f5e5cae2004bec40c979211be782f826b9726,3138bcfcf6f4fcf7,glass
dataset/glass/glass457.jpg,glass_bottle,test,file:dataset/glass/glass457.jpg,file:dataset/glass/glass457.jpg,b6694cead09370aa6a0e82677dd40192df562e34489ad847f071ad93d71beeaa,f3f1fcfcfcfcfaf8,glass
dataset/glass/glass459.jpg,glass_bottle,test,file:dataset/glass/glass459.jpg,file:dataset/glass/glass459.jpg,b31787474106c9702de3481c327a41adbddb65e0e7f1db2fcb62abb12b37075b,64707870707878f1,glass
dataset/glass/glass465.jpg,glass_bottle,test,file:dataset/glass/glass465.jpg,file:dataset/glass/glass465.jpg,00cba166ae35f321e828c3a5bf23a3f626b027ffa14e43c11423994972f319a0,fffffdccceecefff,glass
dataset/glass/glass491.jpg,glass_bottle,test,file:dataset/glass/glass491.jpg,file:dataset/glass/glass491.jpg,5a3fa86eab257b46ea481c0b715da623b980c762d979fe953c8c5a14f59631b6,ff7ffffcfb7f7f7f,glass
dataset/glass/glass495.jpg,glass_bottle,test,file:dataset/glass/glass495.jpg,file:dataset/glass/glass495.jpg,2e027e4b02ee2d3cb5a743bb61b874f762ee88302b9d3c02e45694a6e19d4181,33332b2b3333737f,glass
dataset/glass/glass57.jpg,glass_bottle,test,file:dataset/glass/glass57.jpg,file:dataset/glass/glass57.jpg,f648f8b660a09532bf649b8fd03708ad000ca34600f7b86b380266e96713d003,fff9f9f0fafeff7f,glass
dataset/glass/glass65.jpg,glass_bottle,test,file:dataset/glass/glass65.jpg,file:dataset/glass/glass65.jpg,66f60de468cb4b191fb8d64683eecf98df6b90bffb59f7225ada7c3a31a8b03d,6fe3e1e9f8f9f9fe,glass
dataset/glass/glass66.jpg,glass_bottle,test,file:dataset/glass/glass66.jpg,file:dataset/glass/glass66.jpg,1e912ca9b00ec92195eeec5a755ce01e8c0a4bc438e799331e0a99468cd3971b,bf7df8f8f18307e7,glass
dataset/glass/glass71.jpg,glass_bottle,test,file:dataset/glass/glass71.jpg,file:dataset/glass/glass71.jpg,611b1d28fba567cf7b0d4cdb359039211263ae63472011189fb42aa2a89ec6e8,71737b7b39f9f9f9,glass
dataset/glass/glass86.jpg,glass_bottle,test,file:dataset/glass/glass86.jpg,file:dataset/glass/glass86.jpg,5ed81b37171e301d46a3b3c82d73a4808947fed6551c7bef70fb96ff6939bb0c,4f4f67f1f8e2f2f6,glass
dataset/glass/glass87.jpg,glass_bottle,test,file:dataset/glass/glass87.jpg,file:dataset/glass/glass87.jpg,d117e7901d180b39bb9e23bcbdc3202f77b87de6d5ef089f6e50da189a4875b6,0f0f7dfcf8f8fcdf,glass
dataset/glass_bottle/dl_00000_1bb6e9f6.jpg,glass_bottle,test,download-source:glass_bottle:1bb6e9f6,download-source:glass_bottle:1bb6e9f6,3557f4a2748b20cf7baf530ece34cd4666173e6b207576a79a6319b1cdf9a847,03637bf831616667,glass_bottle
dataset/glass_bottle/dl_00000_349d29ac.jpg,glass_bottle,test,download-source:glass_bottle:349d29ac,download-source:glass_bottle:349d29ac,677d0514c6ff2c3a9af18db35a13f27248759248227cd7f9e3f3e367abfbd68a,134f1e3e3f23b2e1,glass_bottle
dataset/glass_bottle/dl_00000_567eec26.jpg,glass_bottle,test,download-source:glass_bottle:567eec26,download-source:glass_bottle:567eec26,b3b6064cee14d86851d9cab0869b00df7e07de27378a552e9108cfd0899332cd,a79c15356eb8d454,glass_bottle
dataset/glass_bottle/dl_00000_623910d6.jpg,glass_bottle,test,download-source:glass_bottle:623910d6,download-source:glass_bottle:623910d6,bf415c640b71e9664cc124390d7347c558d85423b0dde7b282a0a962cd00db41,3f3f1b1b360c3923,glass_bottle
dataset/glass_bottle/dl_00000_71369725.jpg,glass_bottle,test,download-source:glass_bottle:71369725,download-source:glass_bottle:71369725,ed52f499a1baa44bfe45b168594a0671217df3af58123d9f53fe9c9aaac3c233,ccc10c0c8bcf8fdd,glass_bottle
dataset/glass_bottle/dl_00000_7a28f450.jpg,glass_bottle,test,download-source:glass_bottle:7a28f450,download-source:glass_bottle:7a28f450,9ad8b69b2f05d9c1b5a254f41a6264f8767c564727e3a29d349d78714834e2f9,0303030707470301,glass_bottle
dataset/glass_bottle/dl_00000_84618cab.jpg,glass_bottle,test,download-source:glass_bottle:84618cab,download-source:glass_bottle:84618cab,0cafff69534389512399cb0e5ea6ff0daab7191b400dfe94ad89f2f945fd2aab,4622e2c48043c787,glass_bottle
dataset/glass_bottle/dl_00000_85f7191f.jpg,glass_bottle,test,download-source:glass_bottle:85f7191f,download-source:glass_bottle:85f7191f,3eb45791d7449062de61bc0529c5d3030c8e780e347e2c71de8b80bacba6d8f3,0866e6f6b13a1a2a,glass_bottle
dataset/glass_bottle/dl_00000_91c6a2a5.jpg,glass_bottle,test,download-source:glass_bottle:91c6a2a5,download-source:glass_bottle:91c6a2a5,82d8d9413032b024edcf6dd8efc19144a412a2858e24d16392fd3f8b4366fcf2,0301336381a12307,glass_bottle
dataset/glass_bottle/dl_00000_ac9ee222.jpg,glass_bottle,test,download-source:glass_bottle:ac9ee222,download-source:glass_bottle:ac9ee222,5df2035f0f3a4752194c8c7a9c067184d56841463de58f82554673671437c4ea,00040c40404c4c00,glass_bottle
dataset/glass_bottle/dl_00000_b82d2dbd.jpg,glass_bottle,test,download-source:glass_bottle:b82d2dbd,download-source:glass_bottle:b82d2dbd,7103e632f209b8061cdabd1fd80cb2b63bcd8e487ec1f83b7c4b2cedae8b4e12,1c0263041c7c584c,glass_bottle
dataset/glass_bottle/dl_00000_ce83592f.jpg,glass_bottle,test,download-source:glass_bottle:ce83592f,download-source:glass_bottle:ce83592f,59a35ec5f8cb68110d297f7cc458a62156ec416f0f3a25ec2e3070121f6b8f9c,6868606060703070,glass_bottle
dataset/glass_bottle/dl_00000_d17cb0e5.jpg,glass_bottle,test,download-source:glass_bottle:d17cb0e5,download-source:glass_bottle:d17cb0e5,dc1bbf425f2358d9281c411d33088c6ce3851d8b6e4a5954b953590ff3cea182,8eaefefa8c8acecc,glass_bottle
dataset/glass_bottle/dl_00000_d29dcfc4.jpg,glass_bottle,test,download-source:glass_bottle:d29dcfc4,download-source:glass_bottle:d29dcfc4,ec78772613447338ecf62bed678c36ed939d22a7c0af82fe0c1873869b1dcd3f,cf4385a523020383,glass_bottle
dataset/glass_bottle/dl_00000_de903535.jpg,glass_bottle,test,download-source:glass_bottle:de903535,download-source:glass_bottle:de903535,41185733ba976d44d3d1f18117dc5535424ffb21d2a4f0f876d09e9e2978945d,132b260a1a49cd6e,glass_bottle
dataset/glass_bottle/dl_00000_e97859d4.jpg,glass_bottle,test,download-source:glass_bottle:e97859d4,download-source:glass_bottle:e97859d4,48abe963e66679b853dc7e1757395380fa017a1d844fe4449b770887ef498bea,da9b90a1e6e6be8a,glass_bottle
dataset/glass_bottle/dl_00000_e98d1ecc.jpg,glass_bottle,test,download-source:glass_bottle:e98d1ecc,download-source:glass_bottle:e98d1ecc,9a9af59ef92265a309be46bf4d153cb10c96b0e45d3b5d6022b6d5e3a4abc65c,2f0349ac0e193139,glass_bottle
dataset/glass_bottle/dl_00000_ee1b12da.jpg,glass_bottle,test,download-source:glass_bottle:ee1b12da,download-source:glass_bottle:ee1b12da,7a38b36363dd27befa64524791172f8d288d8bc92d2f2635889b56efac59ed5a,b1e1810303090983,glass_bottle
dataset/glass_bottle/dl_00000_f00c2fdf.jpg,glass_bottle,test,download-source:glass_bottle:f00c2fdf,download-source:glass_bottle:f00c2fdf,9743e7217c225b5be56bbd27f51c4585327eb95fe6ccb6ca741015ae103cc2f7,aee5395953593975,glass_bottle
dataset/glass_bottle/dl_00000_f03df6d8.jpg,glass_bottle,test,download-source:glass_bottle:f03df6d8,download-source:glass_bottle:f03df6d8,d8fb375dee26711c75222f4c391cafd4dbd7ff51096af6d6679808e08b95d936,52334ac5152a300c,glass_bottle
dataset/glass_bottle/dl_00164_ac9ee222.jpg,glass_bottle,test,download-source:glass_bottle:ac9ee222,download-source:glass_bottle:ac9ee222,1aa8bd1db08352ede67a9d064646d79c7f9ba26bbc5166c3243eab6362073cf5,000c0c40404c4c00,glass_bottle
dataset/glass_bottle/dl_00164_e97859d4.jpg,glass_bottle,test,download-source:glass_bottle:e97859d4,download-source:glass_bottle:e97859d4,1aa906cbc4cc4594add80c53dbf171f98c9b7b2b75abb3f0157e6ad6dfdaf9d7,da9b90a1e6e6b68a,glass_bottle
dataset/leaf/000003.jpg,leaf,test,file:dataset/leaf/000003.jpg,file:dataset/leaf/000003.jpg,67dc0f54f13b6dc5740b4dbd6ef3941f2ccd8e827a916ea0a2f268bb001990ec,92c80a9494141414,leaf
dataset/leaf/000005.jpg,leaf,test,file:dataset/leaf/000005.jpg,file:dataset/leaf/000005.jpg,9a8892e48c078da4bc8fc0fe3a0267c55845b1004f1e8cd31cf3935acef86743,2ee7fe3c8ce8eaba,leaf
dataset/leaf/000012.jpg,leaf,test,file:dataset/leaf/000012.jpg,file:dataset/leaf/000012.jpg,76c1aec2886c8b7b2223b4fec20c2a3ae98ba0ff5edd84a1a83bb6f161cf7bda,8e88882826667cc4,leaf
dataset/leaf/000013.jpg,leaf,test,file:dataset/leaf/000013.jpg,file:dataset/leaf/000013.jpg,433cb606d222fea18e845b33c8211bd88e6e7c729a3af65f274b4e0dface71b2,b6e6e1f6b6ac0cc8,leaf
dataset/leaf/dl_00014_18e59ff7.jpg,leaf,test,download-source:leaf:18e59ff7,download-source:leaf:18e59ff7,aa21ad315770035066e50613f76c9fd49eee45c44c2035abc08cce94ecdae95c,f0181d3c1f1cf9b9,leaf
dataset/leaf/dl_00014_296b4903.jpg,leaf,test,download-source:leaf:296b4903,download-source:leaf:296b4903,4bf19f870ed71b893c4ee74c22f0bb6eb95819556a562052ae29bb595bd3cae7,fa9a323a3b393999,leaf
dataset/leaf/dl_00014_46b3f862.jpg,leaf,test,download-source:leaf:46b3f862,download-source:leaf:46b3f862,9ef16f5e94b2e13188a6b788ca81c5adef72332ffbaa6fa19e13c1fdd7c2b0c9,6fc51971f8e8c0d5,leaf
dataset/leaf/dl_00014_55581ecf.jpg,leaf,test,download-source:leaf:55581ecf,download-source:leaf:55581ecf,501aef3f1cf1ce8bdf5a9f0334fd0da2cbe758fb3222e562abd7dda937ded514,c9c9c8e8e8e86971,leaf
dataset/leaf/dl_00014_7bd0204b.jpg,leaf,test,download-source:leaf:7bd0204b,download-source:leaf:7bd0204b,0cc5e62490bfd540204fdb3d5dd687af7cd835daf086b215a28df8ab1dd0665d,397cfeda9f3b3313,leaf
dataset/leaf/dl_00014_9c80edc2.jpg,leaf,test,download-source:leaf:9c80edc2,download-source:leaf:9c80edc2,5d1ba215d0c8774cf1739aa11338b1329f6594c75ca70e4bfe70f924a68843c2,8e4b1311051e270b,leaf
dataset/leaf/dl_00014_b3ac10fc.jpg,leaf,test,download-source:leaf:b3ac10fc,download-source:leaf:b3ac10fc,8156f8469fdd375414d154de911ee0498720b0649341d9410c2e4fc6e52b53ee,4687070c281a1c18,leaf
dataset/leaf/dl_00014_ccc31937.jpg,leaf,test,download-source:leaf:ccc31937,download-source:leaf:ccc31937,78fc1debbcbaa1bab6347e5d7bc928e72fa90ca2debfb92f51d0eec4668c109f,0707070f4b332327,leaf
dataset/leaf/dl_00014_cf6c05dc.jpg,leaf,test,download-source:leaf:cf6c05dc,download-source:leaf:cf6c05dc,f1d487462011320ebe80ec8509f399a2022e2ca976e15968d895758d57b3d0f2,4707070e0e0f2b53,leaf
dataset/leaf/dl_00014_d0d9300c.jpg,leaf,test,download-source:leaf:d0d9300c,download-source:leaf:d0d9300c,800fef44ca18969d39d9db4e29953c413f774567cb410d07c107001dcee0611e,30131d3f27030747,leaf
dataset/leaf/dl_00014_db0ced9a.jpg,leaf,test,download-source:leaf:db0ced9a,download-source:leaf:db0ced9a,ededdc260488aa53437a73d4c15fca7aa460481de5bee7bc24f911a304aa8124,7c6cf96969687876,leaf
dataset/leaf/dl_00014_fa69b944.jpg,leaf,test,download-source:leaf:fa69b944,download-source:leaf:fa69b944,c64dec0867be83171f30fc12a725faba1cc5ff9afa3e354c66700d2517732d6d,e1812904d81e3c3e,leaf
dataset/leaf/dl_00107_1c311809.jpg,leaf,test,download-source:leaf:1c311809,download-source:leaf:1c311809,2f4c53d55ee2b695958deae355deecff977cac2240ead0a5b3f9d5f73c9c22fa,eb62250d0d0e0602,leaf
dataset/leaf/dl_00107_79471a6b.jpg,leaf,test,download-source:leaf:79471a6b,download-source:leaf:79471a6b,f70d9228e7f12f55336c59f18154b4564edd66bfc29f694805a2a3d1cb7dda8c,cada4a4c01092929,leaf
dataset/leaf/dl_00107_87e67edf.jpg,leaf,test,download-source:leaf:87e67edf,download-source:leaf:87e67edf,a3d9e7cbfa0050fb8a0161a06e239064e7e19a3642b565b8827b7bac69c989ac,370b8b37b7232327,leaf
dataset/leaf/dl_00107_bfbf77f1.jpg,leaf,test,download-source:leaf:bfbf77f1,download-source:leaf:bfbf77f1,825447f3651352234f928334dbba45b1b7a59e6568e3d28eefed9009fb9bae96,0c0c0f878f861637,leaf
dataset/leaf/dl_00151_17633ce8.jpg,leaf,test,download-source:leaf:17633ce8,download-source:leaf:17633ce8,53d1102596e109db05db867192393d20be1f696c3889bbfe567fc75ea800da92,2363634e4e4f1b19,leaf
dataset/leaf/dl_00151_1901315c.jpg,leaf,test,download-source:leaf:1901315c,download-source:leaf:1901315c,aed053d8e95d517af95549ad4a400eba97742e87abcbf67cd0ede08fe22decf6,4d098a161372b32f,leaf
dataset/leaf/dl_00151_614a5729.jpg,leaf,test,download-source:leaf:614a5729,download-source:leaf:614a5729,b671c71285629cfe9999c1a644de5666f0568401226b23a8ce4c94f04aa6dbe6,d1c64662e3eb6e6f,leaf
dataset/leaf/dl_00151_c0f40b46.jpg,leaf,test,download-source:leaf:c0f40b46,download-source:leaf:c0f40b46,f2af225c8b1ae97676a9d68d807a4a7c222c432623647c1dfd0d34ec3fa44134,9c1c34f4e4f0f0f0,leaf
dataset/leaf/dl_00151_c4ca6806.jpg,leaf,test,download-source:leaf:c4ca6806,download-source:leaf:c4ca6806,2508cea70d1b7859c6944b91712501ea8897c7322508e98c6da6185f0665230c,ce5c7c2a8d11711d,leaf
dataset/lightbulb/dl_00000_033e945b.jpg,lightbulb,test,download-source:lightbulb:033e945b,download-source:lightbulb:033e945b,b7f0f330f000c8a1185f47f264c5fab299afebf5bb3d3fe96831a592a0ce89a1,86e080c0c9d9d9d8,lightbulb
dataset/lightbulb/dl_00000_31c78437.jpg,lightbulb,test,download-source:lightbulb:31c78437,download-source:lightbulb:31c78437,4602163fd7586e8075dabdf3f6ce7a9307f163ff77df368a322de0405d49d4cf,7f3f1f0f270341e9,lightbulb
dataset/lightbulb/dl_00000_320c2411.jpg,lightbulb,test,download-source:lightbulb:320c2411,download-source:lightbulb:320c2411,1fff29ca03e6eca6c1d381830e61a805dfa2cbcb8ce5acf30beb3db7f90f5be3,070f0606597317d4,lightbulb
dataset/lightbulb/dl_00000_5aed7f0a.jpg,lightbulb,test,download-source:lightbulb:5aed7f0a,download-source:lightbulb:5aed7f0a,e2440ec5dfb24e70b30bbb535ae78664e92726c0c5fbce7df7fd8ef215532893,e6ccc8c8cceccc9c,lightbulb
dataset/lightbulb/dl_00000_b6cfe0d4.jpg,lightbulb,test,download-source:lightbulb:b6cfe0d4,download-source:lightbulb:b6cfe0d4,cbeec288da5a15d480dc8e0792e3600707af7d7a1515d3c99c705d489628f1aa,3f93d3c361763f1f,lightbulb
dataset/lightbulb/dl_00000_e031eb2b.jpg,lightbulb,test,download-source:lightbulb:e031eb2b,download-source:lightbulb:e031eb2b,c21a11d440769d0fb116633ff2a4e45bf1455799821988abff856b49075f12a0,14171f1c1c3c3c1c,lightbulb
dataset/metal_fork/dl_00000_2e8f00c6.jpg,metal_fork,test,download-source:metal_fork:2e8f00c6,download-source:metal_fork:2e8f00c6,a48905fba73cffb35a6b3ca108b22d416bb768cc1dcfaa538e90aed2cfa3fa78,c74ee7effb632c88,metal_fork
dataset/metal_fork/dl_00000_c1641b04.jpg,metal_fork,test,download-source:metal_fork:c1641b04,download-source:metal_fork:c1641b04,22776cdb3fddaa6f946bd4cf666e5233fcd52ba0acace7888e9dd50302550444,1020203070707030,metal_fork
dataset/metal_fork/dl_00000_c5a50661.jpg,metal_fork,test,download-source:metal_fork:c5a50661,download-source:metal_fork:c5a50661,6288edf7b55d9d680b7d4f565859bdef85ddf91ccb815d807c1fa910dae3e0ce,912838345a3d6ce8,metal_fork
dataset/metal_fork/dl_00000_ccb55cee.jpg,metal_fork,test,download-source:metal_fork:ccb55cee,download-source:metal_fork:ccb55cee,a9085ce4556962b8693098469922d18386fff6acb7896c79f7405a8fcf14b3b1,1e1e3e7c68f0f0a4,metal_fork
dataset/metal_fork/dl_00000_d8bc74b8.jpg,metal_fork,test,download-source:metal_fork:d8bc74b8,download-source:metal_fork:d8bc74b8,16193109ff4e1f7fe2e119d26dfa5696e4248f19e888f91da002ca6753264985,0c0000c0c0b0303c,metal_fork
dataset/metal_fork/targeted_00130_bde6e95052.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00130_bde6e95052.jpg,file:dataset/metal_fork/targeted_00130_bde6e95052.jpg,a7fcc8afdc46ce362b035cf0f62f10796ea643c29b8dfcfd76255b0af678e0ed,33b9b9f9b131212d,metal_fork
dataset/metal_fork/targeted_00159_cc115a18e9.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00159_cc115a18e9.jpg,file:dataset/metal_fork/targeted_00159_cc115a18e9.jpg,16eee0bf262eda384679226ffd0f7598dc9a13d9819ee4a1b4a08319f5bd7fd2,8ccd253259370f27,metal_fork
dataset/metal_fork/targeted_00194_bfc70caec8.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00194_bfc70caec8.jpg,file:dataset/metal_fork/targeted_00194_bfc70caec8.jpg,c4b3b07ca6776341920ba706a19d59cb9e45f8ed03f83f427dcc5c887c786cc7,00000000e8f81a0f,metal_fork
dataset/metal_fork/targeted_00224_7db25071e0.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00224_7db25071e0.jpg,file:dataset/metal_fork/targeted_00224_7db25071e0.jpg,eecb847760808b07579c61a9f25a4a9e6592819db543a9f6be5d8236f3cba6db,6d02667bd87c7c14,metal_fork
dataset/metal_fork/targeted_00229_01094622f7.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00229_01094622f7.jpg,file:dataset/metal_fork/targeted_00229_01094622f7.jpg,7415c8a5253d4aea77bfe678c647538ab2fbb77269bad18f8160a687e0e786a0,1cdcdcf3b9babeaf,metal_fork
dataset/metal_fork/targeted_00240_7489cac081.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00240_7489cac081.jpg,file:dataset/metal_fork/targeted_00240_7489cac081.jpg,48af04c34a223cde45fe08e2c6e3e0031d445a863b6bd9da71549f68ccb5c26b,86868e9a9a9a9ed2,metal_fork
dataset/metal_fork/targeted_00244_71411b648c.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00244_71411b648c.jpg,file:dataset/metal_fork/targeted_00244_71411b648c.jpg,be44fafb71d4daf658d6da647b463722141b9a6b981beb48d52f316f34e942bd,eaaa3a3b3818587c,metal_fork
dataset/metal_fork/targeted_00248_be3175f330.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00248_be3175f330.jpg,file:dataset/metal_fork/targeted_00248_be3175f330.jpg,ba4a09e3e8dd7c8d6fa93c98b0dd9cc3a7fd071dc7c1dd1e10d727b6850c25f5,1733333131393133,metal_fork
dataset/metal_fork/targeted_00250_4db011d8dd.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00250_4db011d8dd.jpg,file:dataset/metal_fork/targeted_00250_4db011d8dd.jpg,df2c8035677c9f4be7407523d1849dc725327c5b449462edf80242773e1343f5,5757d7dfdb9b1b13,metal_fork
dataset/metal_fork/targeted_00253_2e208b4351.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00253_2e208b4351.jpg,file:dataset/metal_fork/targeted_00253_2e208b4351.jpg,ac7f08b2bc186a9e44f7ce8d909783896fea80021b45c16d091058652078e64d,e7a42332626020f0,metal_fork
dataset/metal_fork/targeted_00262_30141e2447.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00262_30141e2447.jpg,file:dataset/metal_fork/targeted_00262_30141e2447.jpg,9c9239922f82dda17eee85d17bae90189e44e19bbafe6c9e8717f35272699293,2020664c60b08686,metal_fork
dataset/metal_fork/targeted_00273_56d4d916a1.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00273_56d4d916a1.jpg,file:dataset/metal_fork/targeted_00273_56d4d916a1.jpg,f30f05d378b5694b05259bf0ea690e0a6cd173df8b9e9d7bd48f2c30f371bdac,c8296939393d7c78,metal_fork
dataset/metal_fork/targeted_00275_a279d75163.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00275_a279d75163.jpg,file:dataset/metal_fork/targeted_00275_a279d75163.jpg,669ea225e2df75abdf5a4acea895fc9b21c975c99bcadeed1eb80176dc8ef324,cf3d3d26accbd999,metal_fork
dataset/metal_fork/targeted_00300_19e3f8b0cc.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00300_19e3f8b0cc.jpg,file:dataset/metal_fork/targeted_00300_19e3f8b0cc.jpg,4dd94c68f103d3640c7feb3ef414cee4814f722d23b2769758f1a467631d2081,1bcbafcec88f1d17,metal_fork
dataset/metal_fork/targeted_00325_cc16c9f8bb.jpg,metal_fork,test,file:dataset/metal_fork/targeted_00325_cc16c9f8bb.jpg,file:dataset/metal_fork/targeted_00325_cc16c9f8bb.jpg,6ae9a7216018cad3d0e62a7c9bbcd50a6080942fdf39bc12083d613a7b556047,fe5e33333b334de9,metal_fork
