filepath,label,split,group_id,sha256,dhash
dataset/cardboard/cardboard225.jpg,cardboard,test,file:dataset/cardboard/cardboard225.jpg,315ebaad65063f231a4d92ec7079a65f4d3ce88b89727c36be32ad807653e36c,e7fcfcfcfdede5ff
dataset/cardboard/cardboard230.jpg,cardboard,test,file:dataset/cardboard/cardboard230.jpg,f7de0d793e463836ef67fe1c48d501b5bbc33ed6f3018aff502b539569fc4045,0301000080c0c0c0
dataset/cardboard/cardboard238.jpg,cardboard,test,file:dataset/cardboard/cardboard238.jpg,3e8809962ba990c69e8e5cf5f85e13a720c32b59ce530b4757caa260778319af,7efcfcdcccccdc0f
dataset/cardboard/cardboard24.jpg,cardboard,test,file:dataset/cardboard/cardboard24.jpg,731d84161364895186464acd03ea91fcf8b1ce794d5c119bd0bcabcaa550fbf6,1d3d397f7f2f0f03
dataset/cardboard/cardboard243.jpg,cardboard,test,file:dataset/cardboard/cardboard243.jpg,f9bf17f7469d89fe014d0ff258ae374b308788162677874c01d8e626b13dae5b,ff7f3ffefcbcbcbe
dataset/cardboard/cardboard245.jpg,cardboard,test,file:dataset/cardboard/cardboard245.jpg,27c5990593a694d2efada37217663b621c2475cd8333d0070cba01c828887d2a,0404040404840000
dataset/cardboard/cardboard249.jpg,cardboard,test,file:dataset/cardboard/cardboard249.jpg,4a102c2780d348520cb806607ba6b91199f7426fdcc909e358a22cae14c4ea3a,fffffdffefffffbf
dataset/cardboard/cardboard254.jpg,cardboard,test,file:dataset/cardboard/cardboard254.jpg,e9a6dac80da0113821417577293902328611a143698e4390a0b0cb40170f28bb,3b2b2d2d1313ffab
dataset/cardboard/cardboard267.jpg,cardboard,test,file:dataset/cardboard/cardboard267.jpg,946cd8879f7fee0903565ffc3800ebda7ca33ac087561ca0bf1612714bcd4d5c,effffffffff0f97f
dataset/cardboard/cardboard278.jpg,cardboard,test,file:dataset/cardboard/cardboard278.jpg,eeb7a8c4f9e60d5ae0d5a2e50d221ddf22c5c25b668f9c52146eb3b92f39878a,ffbf1f1f1fbf3e1f
dataset/cardboard/cardboard287.jpg,cardboard,test,file:dataset/cardboard/cardboard287.jpg,0fb29fab42bce798a7d4731ba232acfc60f96096c5beb59160714ee1ab8e7c0d,3efcf8e0c1870c00
dataset/cardboard/cardboard293.jpg,cardboard,test,file:dataset/cardboard/cardboard293.jpg,33355577b83c41982cf47d4f28ef2d977af0c7e596a3dae45170b6bb40fe9e63,7c7c00f8fcfcfcfe
dataset/cardboard/cardboard294.jpg,cardboard,test,file:dataset/cardboard/cardboard294.jpg,1928c692335255284b24fb66446d694cc8b0ff360db60ddd21662f25158d07d4,6670333333733f3a
dataset/cardboard/cardboard296.jpg,cardboard,test,file:dataset/cardboard/cardboard296.jpg,21c3c200b36649b8790df2a1ec57c2da2643db3c32e051cd4583aec9b450f5cd,fffffdfdfdfdf979
dataset/cardboard/cardboard304.jpg,cardboard,test,file:dataset/cardboard/cardboard304.jpg,ad9125050e6d448ce7acc3db28b7a0ff3b8c05438276d1752608fe83e09e174e,5707defcfdfd9b0e
dataset/cardboard/cardboard306.jpg,cardboard,test,file:dataset/cardboard/cardboard306.jpg,216d0a8818c95e559ded0f4671401ff7923b6c3141dea7497e5022e65bed4260,321a1b13076787e7
dataset/cardboard/cardboard313.jpg,cardboard,test,file:dataset/cardboard/cardboard313.jpg,599b5806792a91633a29552b7c7d041a38dc2bafc47d9a198a14fbf64ea74cb5,ffffff7f3f1f1f8f
dataset/cardboard/cardboard314.jpg,cardboard,test,file:dataset/cardboard/cardboard314.jpg,348d553c251eecfc62b7068976deeea134c4b0f1650a736cc64b8b6e54fbdbc7,ffffffffffefef6f
dataset/cardboard/cardboard322.jpg,cardboard,test,file:dataset/cardboard/cardboard322.jpg,d3883ce118f2e6e671abe8bedb60624b33268aada4745ca60b91b1d3731e571e,f7f7f9f5e8f8f8f9
dataset/cardboard/cardboard325.jpg,cardboard,test,file:dataset/cardboard/cardboard325.jpg,ffbdf7c4ccb857bc8eb6f1626a8c761b47d3471caea41f73f95637a6a1173685,fefefeececfcfefe
dataset/cardboard/cardboard338.jpg,cardboard,test,file:dataset/cardboard/cardboard338.jpg,8170427a6cfad81f832c9492b919dbc4400c808fbd5d077a00ff40dffedf2d87,fffffffffffcf732
dataset/cardboard/cardboard345.jpg,cardboard,test,file:dataset/cardboard/cardboard345.jpg,98d4483687580535d6e1621c6a11d69caadca915dae1ff3b7bdd5ac231d2d46f,7a3b3b8f8c0c0d0d
dataset/cardboard/cardboard346.jpg,cardboard,test,file:dataset/cardboard/cardboard346.jpg,3324e4a5a61aa8fc1a7764e1131ab92968f10a5ff02aeb29e5ef4513fbd55ebc,ffffffededffffff
dataset/cardboard/cardboard349.jpg,cardboard,test,file:dataset/cardboard/cardboard349.jpg,163aa7dcc4a05bbab15c462392b9806b5a064ab1c606ea103c96262f044658ce,0f0f0f1f07079713
dataset/cardboard/cardboard353.jpg,cardboard,test,file:dataset/cardboard/cardboard353.jpg,9bb88f6c16fd5944403a0e9da568e1908301422d5908b2b4af99cf50db12c504,ff7ffcfc7e7efefe
dataset/cardboard/cardboard356.jpg,cardboard,test,file:dataset/cardboard/cardboard356.jpg,38014677d0ca639b0c8a5ec235b9f7b7987cc95a77764c7dbcd5955f936b5f3e,fc9c98f8f170781e
dataset/cardboard/cardboard358.jpg,cardboard,test,file:dataset/cardboard/cardboard358.jpg,382b0693c5d560a52b8632547013392b9dcc18cdf0b84c9fe7035073497b854c,d7f7dfdfdfdfff1f
dataset/cardboard/cardboard366.jpg,cardboard,test,file:dataset/cardboard/cardboard366.jpg,f76ca7d8c9085167729d8750e4f5da52ecd6d2d16de680600198d7206f8049b0,dff6f7e1e1f2b2ec
dataset/cardboard/cardboard367.jpg,cardboard,test,file:dataset/cardboard/cardboard367.jpg,0c2f1933daca344522a87b444d5cac5ef2bed44da2c1d5276e21432aa2c7eae7,9f1f1f3f3f3f3f3f
dataset/cardboard/cardboard373.jpg,cardboard,test,file:dataset/cardboard/cardboard373.jpg,f7a11cb5fe406a56c10d0e0c03834dceaa81b287666eec2b5e22ca1748db8ea8,1d3c393dbf4b9919
dataset/cardboard/cardboard378.jpg,cardboard,test,file:dataset/cardboard/cardboard378.jpg,9ffa79ab146150ebf71455264c24b666a5d524301d55a2cba766d2fa71b8c476,fe787c7c785c1c1d
dataset/cardboard/cardboard391.jpg,cardboard,test,file:dataset/cardboard/cardboard391.jpg,1378754e2ca5c4a0b7db35f370dcc2e5a10ed5e0480b6f6f9b0ac8c788641e87,fbfbbf9fcfcfafff
dataset/cardboard/cardboard398.jpg,cardboard,test,file:dataset/cardboard/cardboard398.jpg,6af4835c742a0137982a6c33b705d0c75ffac42d5e9d11d2debc439e2c3b2a58,68fedfde9f9f1747
dataset/cardboard/cardboard399.jpg,cardboard,test,file:dataset/cardboard/cardboard399.jpg,60495c8bc2534d43ebd44b7f4e534cc7f4c2408ced3dba5b0415e5b79cb4b007,6fefedefff7c5f1f
dataset/cardboard/cardboard403.jpg,cardboard,test,file:dataset/cardboard/cardboard403.jpg,d9fb7bd8d7022f02394fe714ad0f99da54057835c1c0a22ce80953c776f1d342,3fc9c9ffffff7fff
dataset/cardboard/cardboard42.jpg,cardboard,test,file:dataset/cardboard/cardboard42.jpg,a1eba714981782a0b9e1543fa7fe9ae42deedc294d1c9d8f8d494fcd95b1ebfe,0dcddddd7c7cfcfc
dataset/cardboard/cardboard47.jpg,cardboard,test,file:dataset/cardboard/cardboard47.jpg,8ceb045c85ac2941ef70218acd1b0dc00024f84651973e0cc842cf992f03a49f,2469193c3c3c43c3
dataset/cardboard/cardboard48.jpg,cardboard,test,file:dataset/cardboard/cardboard48.jpg,4c3e9ba3a79aedda1f6346fb8f7ff400e9fbc2c35af71d081bc0d7a86ac55c54,e3673e1e1f3f6f6f
dataset/cardboard/cardboard71.jpg,cardboard,test,file:dataset/cardboard/cardboard71.jpg,da5c633ef062700959779e2480f0bf45cd529517ba984bdf85e4e28bb1a39359,ceceacaeffbfbe7e
dataset/cardboard/cardboard81.jpg,cardboard,test,file:dataset/cardboard/cardboard81.jpg,4c77715d60b246e29ec1d99d42c8fc18cdd377cf2826136125eb4aa82eab32cb,0c0c0c0c0c085858
dataset/cardboard/cardboard86.jpg,cardboard,test,file:dataset/cardboard/cardboard86.jpg,0c0f13539196d62fd91ddf05ace7a2d4d980dbc3800cb532e97f9e75362f3f8b,f9f9f8f8f8f87932
dataset/cardboard/cardboard91.jpg,cardboard,test,file:dataset/cardboard/cardboard91.jpg,d856fd4588ce3e9b629c6791fa95b6e4d6d8bd6747b79bb83101011284a60268,8f8f87c7e7711c8f
dataset/cardboard/cardboard97.jpg,cardboard,test,file:dataset/cardboard/cardboard97.jpg,e2bc1139aa20c14f63efd11f3afca2a59c25da2f1944bc166d5d4b045c20f024,5d597d1d1f0f1f0f
dataset/cardboard_box/dl_00000_03168e5a.jpg,cardboard,test,download-source:cardboard:03168e5a,09b9d90176a11c38dd5ea086823d9ecdd256bfc498014c293a1cac8aa610034f,00b0f4e0f0c0e0e0
dataset/cardboard_box/dl_00000_0b9d5f20.jpg,cardboard,test,download-source:cardboard:0b9d5f20,4e71b77219af276964cc83784e1d156e1608d0e6d669a0ed42eec08a7623ccc6,8fafa78be5e6f2d2
dataset/cardboard_box/dl_00000_2a71b225.jpg,cardboard,test,download-source:cardboard:2a71b225,6cb38f504af4bdb32728857a92bab0fb3297e621bb3b50b154cdb3a44e46ad20,1f1f1f3f3f373f1f
dataset/cardboard_box/dl_00000_38361873.jpg,cardboard,test,download-source:cardboard:38361873,9aa9297f353d893a260ad9f9ad78c72c767d52ef25afacb43106dceea4566d27,a62624228203575d
dataset/cardboard_box/dl_00000_604f5575.jpg,cardboard,test,download-source:cardboard:604f5575,04f7b0215ab2d9b075de5d4a5d08a5cfe31a21a66af89742d998e0a3827ea24c,0e3e3b3b1f1e3e22
dataset/cardboard_box/dl_00000_7528412b.jpg,cardboard,test,download-source:cardboard:7528412b,f46c746cdfcd46d1dc5997cbcc058ce494c04641bbfe3dc4b3e927fd7041e1b3,e7efebc78a4bc787
dataset/cardboard_box/dl_00000_7707c5dd.jpg,cardboard,test,download-source:cardboard:7707c5dd,06c8e07129627020a3697e266212c160ca07020136929810e21e615b69737328,fce86864646c4670
dataset/cardboard_box/dl_00000_7e051a7b.jpg,cardboard,test,download-source:cardboard:7e051a7b,56c9472c47e98508350602a1947a6e52afc84ea8c864f335f0bb608a7e838677,7171431d7d7f6767
dataset/cardboard_box/dl_00000_9d15fa2e.jpg,cardboard,test,download-source:cardboard:9d15fa2e,546c366a1c205339958d92829ec322bc252d67e9f5761233a07c5d964998aa44,94319ace8cbc3885
dataset/cardboard_box/dl_00000_9e2c1786.jpg,cardboard,test,download-source:cardboard:9e2c1786,b3aacc97d1514ef2554fbc673e2a38b299c038e400d97cff47c006c9b175499c,7fcf8f1f9eccedf8
dataset/cardboard_box/dl_00000_af80ab50.jpg,cardboard,test,download-source:cardboard:af80ab50,7bc26bbfa6da90ee52643fedf88d09bb51ff66a37d5d8bd2119240a3bccda46f,67737371cccceecc
dataset/cardboard_box/dl_00000_d3ef6b38.jpg,cardboard,test,download-source:cardboard:d3ef6b38,bc174f84345b31f08d68326abd77fe622d1b3385ec249b3758f00a78e711ef99,9ccc841f15130301
dataset/cardboard_box/dl_00000_e4c1a34b.jpg,cardboard,test,download-source:cardboard:e4c1a34b,973b3364d45f6042ebf8e829e935e01d84f646cd6d78c6902c1158098f524da5,357013273599f939
dataset/cardboard_box/dl_00000_ec285888.jpg,cardboard,test,download-source:cardboard:ec285888,dba20cfaca444ec978ace68c01bea10d33970f94818b96dad3ff2a037c0a0aa0,2743350da1f9f939
dataset/cardboard_box/dl_00000_f24dc6ab.jpg,cardboard,test,download-source:cardboard:f24dc6ab,18d4e4fcacc51c654bb3b84057e751c9dfea430ab268db0e31824436fbda7877,b1a080cad84c486a
dataset/paper_cup/dl_00000_01909db3.jpg,cardboard,test,download-source:cardboard:01909db3,c2974201098ed34a771f2d61b14ec9c23ea97a0206aa66df9f406789b1297bcf,6068eccce4b8e4d0
dataset/paper_cup/dl_00000_1829ee5f.jpg,cardboard,test,download-source:cardboard:1829ee5f,f7a26b053c99913fa86d64b249565fa29a3129125eea46c0b2b5434c89c1363c,e163e6643d9ffae4
dataset/paper_cup/dl_00000_1c2e096d.jpg,cardboard,test,download-source:cardboard:1c2e096d,c91bb41127b607929eab9f09da3e83a7b317122986bfdee10e5d2ec848853035,17171f191818191d
dataset/paper_cup/dl_00000_1cca2245.jpg,cardboard,test,download-source:cardboard:1cca2245,bc384c18889454ea9833c9d0e4f4d83616e780bd1963aefa914e994ed97eee34,999999f4a6f0f0e1
dataset/paper_cup/dl_00000_2781df05.jpg,cardboard,test,download-source:cardboard:2781df05,74bc9dbf3f03aa0bb0c5c7baa3487474e3da4a517a05ea28c40cdff6792fc46a,0f2f070786c66430
dataset/paper_cup/dl_00000_374a64a4.jpg,cardboard,test,download-source:cardboard:374a64a4,1b3531b8898c14859bd7270f050b9e542d25238855c95f7a5e086955743ec85e,0707076321210103
dataset/paper_cup/dl_00000_4777e37e.jpg,cardboard,test,download-source:cardboard:4777e37e,cdc2ef04dabd55ec550c23ce64b7c3fb7147cc05aa7993579fa5954a3ffa8e25,9e911a6b6b73b1b0
dataset/paper_cup/dl_00000_4e27f4b7.jpg,cardboard,test,download-source:cardboard:4e27f4b7,20eb6bce8d0787060266e948b19d784bd22a3617dbff43d3511e4fb1c8eb8421,1b0f072351153717
dataset/paper_cup/dl_00000_505e2c14.jpg,cardboard,test,download-source:cardboard:505e2c14,d5822cbbc9155db8c7333fb07baef6693d4e0d324009f0f1d60abe2d00fe29f2,182c3cb8f80c8f05
dataset/paper_cup/dl_00000_524475fd.jpg,cardboard,test,download-source:cardboard:524475fd,d4a7efcd462d7255fc921723e26e0bfea2f3b9cfacae95262176b2316874ff56,1f133333070f0713
dataset/paper_cup/dl_00000_6571fb52.jpg,cardboard,test,download-source:cardboard:6571fb52,38bea193453ca807d366b805059340831586fc4f8025c3859398d7c54ed6db33,0f0707238307272d
dataset/paper_cup/dl_00000_85fbc0b9.jpg,cardboard,test,download-source:cardboard:85fbc0b9,2a49b137e76ccee2a07792a59b92996191b4db24f94f645d0231e5813cd523aa,7b1b1b26d8d8c0d8
dataset/paper_cup/dl_00000_8ed343ad.jpg,cardboard,test,download-source:cardboard:8ed343ad,bc8333c88db662b1d0f61c1bcbdd19168b67e433fd667470f1089096b867efd7,777713068343f0e2
dataset/paper_cup/dl_00000_9e178604.jpg,cardboard,test,download-source:cardboard:9e178604,5efddb2c75efc9052fec6b2cad3a6a8e50ab2a2056e694f0ef302dc41422c3cd,c28e9a088b0f0f2a
dataset/paper_cup/dl_00000_9e1e7063.jpg,cardboard,test,download-source:cardboard:9e1e7063,c522d61881b9700e929c739cf611de7bab2543d88b00b495d28eb1bb1fbe1122,575f1d9bdb4b3c0d
dataset/paper_cup/dl_00000_bbe28689.jpg,cardboard,test,download-source:cardboard:bbe28689,ca78d3d3169e41d197b68246ac6c75fa17b152c74434ef579635a5ab6dda2a36,878786667e753f80
dataset/paper_cup/dl_00000_cf5454bc.jpg,cardboard,test,download-source:cardboard:cf5454bc,fda2822ae23c1608f2c696feaf76246379ee87e1ccc516b8cf92c14a0078a935,1f2767676623a767
dataset/paper_cup/dl_00000_d47f87c4.jpg,cardboard,test,download-source:cardboard:d47f87c4,c5a2d9805afe64fb3ac6986f582a1f012ef82837cb89e8bf9b410a15161bcf8e,c3c34313d3910501
dataset/paper_cup/dl_00000_d497c61f.jpg,cardboard,test,download-source:cardboard:d497c61f,ddaa18915faa72aa4cbae4739ffe6daa2c2c3ffc638ab11c94c7406c2719a4fe,47c3c0c4e4e0f070
dataset/paper_cup/dl_00000_d98e2017.jpg,cardboard,test,download-source:cardboard:d98e2017,1f5042eb89f1dcc64bed87916c47d76b38f6db26eabdb718791b04b4f295763f,0c0e070f07050d4f
dataset/paper_cup/dl_00000_fc0895a0.jpg,cardboard,test,download-source:cardboard:fc0895a0,d6903fe777772c3f2a779f7a5787f4c5048c465b4afb8b384ef738f2ba33a7b4,10327070707078f0
dataset/leaf/000003.jpg,leaf,test,file:dataset/leaf/000003.jpg,67dc0f54f13b6dc5740b4dbd6ef3941f2ccd8e827a916ea0a2f268bb001990ec,92c80a9494141414
dataset/leaf/000005.jpg,leaf,test,file:dataset/leaf/000005.jpg,9a8892e48c078da4bc8fc0fe3a0267c55845b1004f1e8cd31cf3935acef86743,2ee7fe3c8ce8eaba
dataset/leaf/000012.jpg,leaf,test,file:dataset/leaf/000012.jpg,76c1aec2886c8b7b2223b4fec20c2a3ae98ba0ff5edd84a1a83bb6f161cf7bda,8e88882826667cc4
dataset/leaf/000013.jpg,leaf,test,file:dataset/leaf/000013.jpg,433cb606d222fea18e845b33c8211bd88e6e7c729a3af65f274b4e0dface71b2,b6e6e1f6b6ac0cc8
dataset/leaf/dl_00014_18e59ff7.jpg,leaf,test,download-source:leaf:18e59ff7,aa21ad315770035066e50613f76c9fd49eee45c44c2035abc08cce94ecdae95c,f0181d3c1f1cf9b9
dataset/leaf/dl_00014_296b4903.jpg,leaf,test,download-source:leaf:296b4903,4bf19f870ed71b893c4ee74c22f0bb6eb95819556a562052ae29bb595bd3cae7,fa9a323a3b393999
dataset/leaf/dl_00014_46b3f862.jpg,leaf,test,download-source:leaf:46b3f862,9ef16f5e94b2e13188a6b788ca81c5adef72332ffbaa6fa19e13c1fdd7c2b0c9,6fc51971f8e8c0d5
dataset/leaf/dl_00014_55581ecf.jpg,leaf,test,download-source:leaf:55581ecf,501aef3f1cf1ce8bdf5a9f0334fd0da2cbe758fb3222e562abd7dda937ded514,c9c9c8e8e8e86971
dataset/leaf/dl_00014_7bd0204b.jpg,leaf,test,download-source:leaf:7bd0204b,0cc5e62490bfd540204fdb3d5dd687af7cd835daf086b215a28df8ab1dd0665d,397cfeda9f3b3313
dataset/leaf/dl_00014_9c80edc2.jpg,leaf,test,download-source:leaf:9c80edc2,5d1ba215d0c8774cf1739aa11338b1329f6594c75ca70e4bfe70f924a68843c2,8e4b1311051e270b
dataset/leaf/dl_00014_b3ac10fc.jpg,leaf,test,download-source:leaf:b3ac10fc,8156f8469fdd375414d154de911ee0498720b0649341d9410c2e4fc6e52b53ee,4687070c281a1c18
dataset/leaf/dl_00014_ccc31937.jpg,leaf,test,download-source:leaf:ccc31937,78fc1debbcbaa1bab6347e5d7bc928e72fa90ca2debfb92f51d0eec4668c109f,0707070f4b332327
dataset/leaf/dl_00014_cf6c05dc.jpg,leaf,test,download-source:leaf:cf6c05dc,f1d487462011320ebe80ec8509f399a2022e2ca976e15968d895758d57b3d0f2,4707070e0e0f2b53
dataset/leaf/dl_00014_d0d9300c.jpg,leaf,test,download-source:leaf:d0d9300c,800fef44ca18969d39d9db4e29953c413f774567cb410d07c107001dcee0611e,30131d3f27030747
dataset/leaf/dl_00014_db0ced9a.jpg,leaf,test,download-source:leaf:db0ced9a,ededdc260488aa53437a73d4c15fca7aa460481de5bee7bc24f911a304aa8124,7c6cf96969687876
dataset/leaf/dl_00014_fa69b944.jpg,leaf,test,download-source:leaf:fa69b944,c64dec0867be83171f30fc12a725faba1cc5ff9afa3e354c66700d2517732d6d,e1812904d81e3c3e
dataset/leaf/dl_00107_1c311809.jpg,leaf,test,download-source:leaf:1c311809,2f4c53d55ee2b695958deae355deecff977cac2240ead0a5b3f9d5f73c9c22fa,eb62250d0d0e0602
dataset/leaf/dl_00107_79471a6b.jpg,leaf,test,download-source:leaf:79471a6b,f70d9228e7f12f55336c59f18154b4564edd66bfc29f694805a2a3d1cb7dda8c,cada4a4c01092929
dataset/leaf/dl_00107_87e67edf.jpg,leaf,test,download-source:leaf:87e67edf,a3d9e7cbfa0050fb8a0161a06e239064e7e19a3642b565b8827b7bac69c989ac,370b8b37b7232327
dataset/leaf/dl_00107_bfbf77f1.jpg,leaf,test,download-source:leaf:bfbf77f1,825447f3651352234f928334dbba45b1b7a59e6568e3d28eefed9009fb9bae96,0c0c0f878f861637
dataset/leaf/dl_00151_17633ce8.jpg,leaf,test,download-source:leaf:17633ce8,53d1102596e109db05db867192393d20be1f696c3889bbfe567fc75ea800da92,2363634e4e4f1b19
dataset/leaf/dl_00151_1901315c.jpg,leaf,test,download-source:leaf:1901315c,aed053d8e95d517af95549ad4a400eba97742e87abcbf67cd0ede08fe22decf6,4d098a161372b32f
dataset/leaf/dl_00151_614a5729.jpg,leaf,test,download-source:leaf:614a5729,b671c71285629cfe9999c1a644de5666f0568401226b23a8ce4c94f04aa6dbe6,d1c64662e3eb6e6f
dataset/leaf/dl_00151_c0f40b46.jpg,leaf,test,download-source:leaf:c0f40b46,f2af225c8b1ae97676a9d68d807a4a7c222c432623647c1dfd0d34ec3fa44134,9c1c34f4e4f0f0f0
dataset/leaf/dl_00151_c4ca6806.jpg,leaf,test,download-source:leaf:c4ca6806,2508cea70d1b7859c6944b91712501ea8897c7322508e98c6da6185f0665230c,ce5c7c2a8d11711d
dataset/newspaper/dl_00000_15ae2343.jpg,newspaper,test,download-source:newspaper:15ae2343,c1451adf28c97af78e2cfa0e88d0a937570d56181a782df2d8533cc80953a8d5,c8ba2d273f1f1ede
dataset/newspaper/dl_00000_21691d00.jpg,newspaper,test,download-source:newspaper:21691d00,9ca0b03bef5cc042bdcf994d6c214ddacbad5de94428f65180e0a9082a6a2701,4dd5363157929653
dataset/newspaper/dl_00000_25d14698.jpg,newspaper,test,download-source:newspaper:25d14698,eaa1e71d160ea0d6b4aab450030aa07a3d62f435b2c6c8935057b8a5d0a8ab7a,e0e4e566e5702f07
dataset/newspaper/dl_00000_28bca9b8.jpg,newspaper,test,download-source:newspaper:28bca9b8,7e22f77f8dbf091091a1c2e73e48f3dfe2c602c6c170169350879ac4df54954c,430f3f17c7a1bc1c
dataset/newspaper/dl_00000_2d982e74.jpg,newspaper,test,download-source:newspaper:2d982e74,5d9f60ce2d50e0c9684666db4f289f26faa9453a2b8c866fc59ec14414c823ec,b2b3eb1e8ce5e1f0
dataset/newspaper/dl_00000_3579472d.jpg,newspaper,test,download-source:newspaper:3579472d,f6111eb627a269c8a0dd1508d86f3f4810149fa533a9ad2b3c5db52e41187032,7f7e3e3c25e9b3bb
dataset/newspaper/dl_00000_36d4b19e.jpg,newspaper,test,download-source:newspaper:36d4b19e,6aeaff8da17d40ac7ef94f49d016af97450309e32b06d2e1da7544557ac75d5e,2000809013333b0e
dataset/newspaper/dl_00000_643983f2.jpg,newspaper,test,download-source:newspaper:643983f2,880e66788389ef5dfe6b45cb70df6d77d87a3bca85b7935de04e1e27c1184ef0,8e8d8ece8ccc603e
dataset/newspaper/dl_00000_69416d02.jpg,newspaper,test,download-source:newspaper:69416d02,2fa2f333f6239366945a5cd24b0866aa7c56059434ba2e984ca2828663375904,fcfcdfcc9cb98f83
dataset/newspaper/dl_00000_75d9a597.jpg,newspaper,test,download-source:newspaper:75d9a597,51696253f6d4bfa08a6a931f18f4f0e92531f67c8e36a54286d10e8a601e6365,f6e4353d34242606
dataset/newspaper/dl_00000_7b7827ba.jpg,newspaper,test,download-source:newspaper:7b7827ba,a78eb9dfacd3830b7925085cec9fc924f206e461093289bffdea4c23eb9740f4,377f7f6f1e1e1973
dataset/newspaper/dl_00000_82dd8596.jpg,newspaper,test,download-source:newspaper:82dd8596,557a06061706764a37ae2fe9897705d469e1a3b146136895b815737715cfbf2c,939a2a39bbbabbe3
dataset/newspaper/dl_00000_9099587a.jpg,newspaper,test,download-source:newspaper:9099587a,6689f38847ecd4eb1215801fb56f345d5abe3f7b470d2735ee5c1ebd20eefb71,0810110a0a2a3a3c
dataset/newspaper/dl_00000_9a0aa1af.jpg,newspaper,test,download-source:newspaper:9a0aa1af,c7cbb5930f00a2c39124cd947e47fcee67d707fbbc9dc8805da7c36674703e02,e76746040d274707
dataset/newspaper/dl_00000_b16e4f6e.jpg,newspaper,test,download-source:newspaper:b16e4f6e,3da8a8b4a821fadcab2ce056fd1e0de0d579df2d870195c769706c0bf46f7db1,0f070ff9f1e10707
dataset/newspaper/dl_00180_190c767b.jpg,newspaper,test,download-source:newspaper:190c767b,31845edc9b520a37986ae8ab862e034412b35db37480841fd84d28e3f560b468,c5d56431d3b25556
dataset/paper/paper1.jpg,newspaper,test,file:dataset/paper/paper1.jpg,25063c2320fd0fff4dc04317a7627418695c9970618a48073bb79cb3e542859c,1f3dfdfcdce04347
dataset/paper/paper101.jpg,newspaper,test,file:dataset/paper/paper101.jpg,1915e10d9a06d378d44b26f76b869e79734e45058d5f6551b6d0c88443a22cfe,e6e6cca4f074e8c3
dataset/paper/paper106.jpg,newspaper,test,file:dataset/paper/paper106.jpg,3a43c3ca2559710cb8710467f46af86d480a6afcfa7064c1b66231cf21331d11,ffc1c0c8d8f8780f
dataset/paper/paper12.jpg,newspaper,test,file:dataset/paper/paper12.jpg,94d1ee6fee5568abe21084c5229d6dc747feb060842340bdf437e7f163ec7815,f1c8cec6cedcfcf5
dataset/paper/paper128.jpg,newspaper,test,file:dataset/paper/paper128.jpg,85afe3c81506544f2e5961185dcdbd6adae491710db4eca3ab9280669a2cb0a8,0143c3c9cc86feff
dataset/paper/paper14.jpg,newspaper,test,file:dataset/paper/paper14.jpg,1d9a4c7dc1e7afc0c8eda2583df39ad606295a00c6a045b336b41bcddd086567,8f8f8fa10d397973
dataset/paper/paper146.jpg,newspaper,test,file:dataset/paper/paper146.jpg,68e1468232bcbdaea5e1617d25644f2676177c8577c29af896c2b9fdb417fed8,3f3fffffff7f5f1f
dataset/paper/paper163.jpg,newspaper,test,file:dataset/paper/paper163.jpg,547d4fee70b9de851a05cacd0fee5f1a0da83ebaf123ccd3a43365ee6bacdb3c,e4ac8c1c1c7c58f8
dataset/paper/paper176.jpg,newspaper,test,file:dataset/paper/paper176.jpg,7f157f485edbf1be1a757ba1f22cfb5cfa0b4613efd2bdc9576578161379c10c,ffe4e0e0e8ccc0df
dataset/paper/paper189.jpg,newspaper,test,file:dataset/paper/paper189.jpg,d93f7c96ae0c7af515d9c684b47fb7edae53cb35c72ffa26ca214fc87e990dd4,875330463e6c6cfc
dataset/paper/paper198.jpg,newspaper,test,file:dataset/paper/paper198.jpg,ac28c3d7ef747cb7f08388de9a74ca711f53b2cf7d2ba9348e7775a16734bdb3,e9d9d9dfdefedcdd
dataset/paper/paper2.jpg,newspaper,test,file:dataset/paper/paper2.jpg,5c246fd3fec667ee5c9ca8c7f50b86a78264674752d066d525642afb22bbeb5e,fffcdcdc7cec78f8
dataset/paper/paper20.jpg,newspaper,test,file:dataset/paper/paper20.jpg,af21e4fb3a8668ccf5a3426f676a05e78eeeb6314ff9c2cc2cde19e1354b8eba,e7f7d7b3b3b3939f
dataset/paper/paper203.jpg,newspaper,test,file:dataset/paper/paper203.jpg,a9f5691e645a1d36673c7b390557f391c7ea4ddda2a12ed6932974fd205327ea,3f3f3f7f6f6f5f3f
dataset/paper/paper207.jpg,newspaper,test,file:dataset/paper/paper207.jpg,e943a0022479a2ebc65e0c288fcdfc4cf1ea811ec69731becb49608eb01ba3c6,a3e1f1f1c4c3c1c0
dataset/paper/paper210.jpg,newspaper,test,file:dataset/paper/paper210.jpg,ed89314fe3902a917ca66fe0188bf80b7056394527b435679e727f51c79cafd1,c7f1fcfcfcfcffff
dataset/paper/paper211.jpg,newspaper,test,file:dataset/paper/paper211.jpg,a594f043637e0224639690b483b8201d2c4e62b664d69a441690fa90c1588642,f0e12323999396f6
dataset/paper/paper212.jpg,newspaper,test,file:dataset/paper/paper212.jpg,bb5a06e8ba6e8643563ff9cce292ce0b957bc5a7fec50629439e062fafc99193,ffffdfdedefdfc4d
